id,ra,dn,mag,con
104764,21.290265,39.394681,4.22,Cyg
114362,23.238711,-6.049003,4.22,Aqr
1595,0.334142,-64.874791,4.23,Tuc
37522,7.721867,28.88351,4.23,Gem
64189,13.197904,27.878183,4.23,Com
66941,13.761471,-33.043721,4.23,Cen
68302,14.027443,1.544532,4.23,Vir
78861,16.146162,44.934906,4.23,Her
81602,16.718126,-77.517435,4.23,Aps
93530,19.106971,-37.063437,4.23,CrA
106916,21.725127,58.780046,4.23,Cep
107190,21.779891,49.30957,4.23,Cyg
5361,1.145613,86.25709,4.24,Cep
11380,2.449755,-47.70384,4.24,Eri
12737,2.735375,-13.858696,4.24,Cet
59816,12.305812,-79.31224,4.24,Cha
61124,12.562411,41.35748,4.24,CVn
80665,16.523037,-34.704366,4.24,Sco
86298,17.690243,-12.875307,4.24,Ser
114493,23.264859,-9.087737,4.24,Aqr
5884,1.262704,-68.875927,4.25,Tuc
19119,4.109735,50.351262,4.25,Per
21349,4.594239,10.16079,4.25,Tau
21423,4.611508,41.264808,4.25,Per
23917,5.15244,-8.754081,4.25,Eri
40959,8.380588,43.188131,4.25,Lyn
62699,12.890607,-40.178872,4.25,Cen
70470,14.458758,75.695993,4.25,UMi
107075,21.75748,61.120806,4.25,Cep
5423,1.158368,47.241792,4.26,And
8183,1.756564,9.157736,4.26,Psc
15471,3.331944,-43.069784,4.26,Eri
16570,3.563132,-21.632883,4.26,Eri
19843,4.267097,-51.486648,4.26,Dor
22730,4.900836,66.342678,4.26,Cam
43939,8.974784,11.857701,4.26,Cnc
85907,17.609121,-38.635308,4.26,Sco
87994,18.025113,21.595782,4.26,Her
108573,22.063135,64.627971,4.26,Cep
4896,1.049058,7.890135,4.27,Psc
12795,2.749039,10.114146,4.27,Cet
19810,4.258905,8.892357,4.27,Tau
21536,4.635961,12.510838,4.27,Tau
21828,4.704084,22.956926,4.27,Tau
63801,13.11518,-49.906246,4.27,Cen
74682,15.308897,-47.875272,4.27,Lup
94999,19.386976,-44.799778,4.27,Sgr
102201,20.77764,16.124296,4.27,Del
115465,23.466138,6.378992,4.27,Psc
20659,4.438461,22.813583,4.28,Tau
47060,9.618151,81.326382,4.28,Dra
51027,10.45253,-31.067779,4.28,Ant
85164,17.455909,-29.867033,4.28,Oph
99336,20.223288,56.567722,4.28,Cyg
105175,21.370776,-16.834542,4.28,Cap
109064,22.166457,33.178224,4.28,Peg
113770,23.11465,-43.520358,4.28,Gru
16811,3.614551,0.401662,4.29,Tau
24785,5.326257,-13.176788,4.29,Lep
52003,10.655112,-55.603268,4.29,Vel
57763,11.881813,-33.908124,4.29,Hya
76819,15.734299,77.794493,4.29,UMi
80648,16.518991,-16.612733,4.29,Oph
108793,22.107286,-13.869679,4.29,Aqr
110841,22.52509,-32.346073,4.29,PsA
116265,23.63561,43.268073,4.29,And
4567,0.976766,-29.357449,4.3,Scl
11457,2.469317,8.460054,4.3,Cet
17489,3.75347,24.467278,4.3,Tau
17757,3.809963,-37.620155,4.3,Eri
20597,4.424828,17.92791,4.3,Tau
28333,5.998917,45.936736,4.3,Aur
42680,8.72041,3.398662,4.3,Hya
53262,10.92689,24.749718,4.3,Leo
56478,11.615814,-0.823749,4.3,Leo
57496,11.828077,-63.788478,4.3,Cen
60983,12.53451,-16.196007,4.3,Crv
69846,14.338763,-56.386497,4.3,Cen
99706,20.29413,-12.508212,4.3,Cap
42449,8.676953,-59.761003,4.31,Car
70415,14.448801,-83.667884,4.31,Oct
75182,15.408181,37.377167,4.31,Boo
78750,16.123424,-20.868764,4.31,Sco
101519,20.638967,-1.105121,4.31,Aql
16785,3.608159,48.192634,4.32,Per
21710,4.674031,-19.671493,4.32,Eri
25880,5.536875,18.594234,4.32,Tau
29623,6.256304,29.498076,4.32,Aur
42948,8.772927,-13.54772,4.32,Hya
46617,9.528675,22.967971,4.32,Leo
58583,12.050447,-63.31293,4.32,Cru
64037,13.166469,17.529431,4.32,Com
67455,13.863779,-32.994089,4.32,Cen
72456,14.860641,-43.575359,4.32,Lup
84622,17.347128,-12.846875,4.32,Ser
36182,7.469387,8.92553,4.33,CMi
62670,12.885258,-48.943315,4.33,Cen
70353,14.436336,-45.379276,4.33,Lup
84147,17.255836,-26.602829,4.33,Oph
88589,18.143,-63.668553,4.33,Pav
89548,18.331031,36.064547,4.33,Lyr
118742,11.303118,31.528783,4.33,UMa
2906,0.61468,33.719344,4.34,And
3025,0.642602,29.311751,4.34,And
5530,1.185017,55.149901,4.34,Cas
27034,5.746223,-65.735526,4.34,Dor
31052,6.530935,-23.418422,4.34,CMa
40773,8.344115,-77.484477,4.34,Cha
45365,9.270024,-57.541473,4.34,Car
47042,9.613772,-49.355026,4.34,Vel
68305,14.028748,-45.603421,4.34,Cen
76317,15.634232,-42.567348,4.34,Lup
85096,17.441911,4.14036,4.34,Oph
91684,18.746209,37.605115,4.34,Lyr
91874,18.783686,18.181519,4.34,Her
107005,21.74186,17.350017,4.34,Peg
110675,22.492173,47.706887,4.34,Lac
14802,3.193822,19.726677,4.35,Ari
22456,4.843534,8.900176,4.35,Ori
31330,6.58294,-52.975607,4.35,Car
33362,6.954612,58.422759,4.35,Lyn
39681,8.132173,-68.617062,4.35,Vol
43113,8.807214,5.837812,4.35,Hya
60554,12.448966,28.268423,4.35,Com
74628,15.297178,-30.148673,4.35,Lup
85560,17.536918,86.58646,4.35,UMi
89819,18.387117,-61.493901,4.35,Pav
94418,19.272804,38.133731,4.35,Lyr
107037,21.749113,-33.025781,4.35,PsA
2478,0.525725,-62.958218,4.36,Tuc
3398,0.722567,-57.46306,4.36,Phe
10300,2.216665,8.846717,4.36,Cet
16294,3.509579,47.995216,4.36,Per
18990,4.078253,22.081926,4.36,Tau
22648,4.881575,-5.452695,4.36,Eri
24270,5.220522,-12.941291,4.36,Lep
28127,5.958947,-35.28328,4.36,Col
33260,6.935618,-17.054242,4.36,CMa
39750,8.143236,-2.983786,4.36,Mon
68642,14.10077,-41.179633,4.36,Cen
96165,19.612022,-1.286601,4.36,Aql
154,0.032672,-6.014072,4.37,Psc
29734,6.275871,-35.140519,4.37,Col
35317,7.311802,-24.954375,4.37,CMa
53618,11.002572,-42.225859,4.37,Vel
88610,18.14597,20.814557,4.37,Her
98101,19.995605,-35.276305,4.37,Sgr
64034,13.165831,-5.53901,4.38,Vir
98939,20.148145,77.711419,4.38,Cep
115304,23.434108,-20.642014,4.38,Aqr
115865,23.549512,-37.818268,4.38,Scl
8818,1.894102,-46.302669,4.39,Phe
17842,3.825357,65.525972,4.39,Cam
26111,5.580344,9.489579,4.39,Ori
27844,5.906386,20.276174,4.39,Ori
30346,6.396135,4.592865,4.39,Mon
39200,8.03776,2.334571,4.39,CMi
49496,10.131742,9.997508,4.39,Leo
73392,15.048344,2.091303,4.39,Vir
82421,16.900131,10.165359,4.39,Oph
84636,17.350101,-21.112933,4.39,Oph
96450,19.668275,18.01389,4.39,Sge
96530,19.68415,17.476041,4.39,Sge
104979,21.331096,-53.449427,4.39,Ind
4453,0.953445,23.417648,4.4,And
37962,7.801436,-25.937169,4.4,Pup
39793,8.150455,-19.245014,4.4,Pup
92723,18.949177,-67.233495,4.4,Pav
108086,21.965293,-54.992575,4.4,Ind
32675,6.830921,-53.622449,4.41,Car
34601,7.185659,30.245163,4.41,Gem
70077,14.383956,-39.511819,4.41,Cen
85433,17.512308,26.110645,4.41,Her
87726,17.975041,30.189277,4.41,Her
104800,21.298632,34.896898,4.41,Cyg
113861,23.131623,75.387496,4.41,Cep
114670,23.298393,-9.182513,4.41,Aqr
114740,23.313733,-32.532027,4.41,Scl
28966,6.126201,14.768472,4.42,Ori
31620,6.631506,-18.237478,4.42,CMa
34828,7.225637,-44.639739,4.42,Pup
34887,7.237559,-26.352507,4.42,CMa
40211,8.234143,-40.34789,4.42,Pup
53798,11.038827,20.179842,4.42,Leo
72345,14.838147,-27.960371,4.42,Hya
77022,15.77406,7.353073,4.42,Ser
88018,18.029222,1.305076,4.42,Oph
110192,22.392675,52.229046,4.42,Lac
115258,23.422993,23.404101,4.42,Peg
17551,3.769037,-12.101589,4.43,Eri
19799,4.254537,-7.652871,4.43,Eri
22987,4.95478,53.752101,4.43,Cam
94186,19.229302,39.145968,4.43,Lyr
98375,20.044299,-27.709845,4.43,Sgr
100260,20.397671,32.190172,4.43,Cyg
101950,20.724315,15.074581,4.43,Del
102293,20.795621,-5.027701,4.43,Aqr
1169,0.244005,-18.932866,4.44,Cet
3778,0.811373,7.585079,4.44,Psc
19871,4.274738,-59.302156,4.44,Ret
21717,4.676039,-41.863752,4.44,Cae
29987,6.327052,59.010964,4.44,Lyn
36689,7.567551,-22.296067,4.44,Pup
39978,8.189304,-39.618545,4.44,Pup
40591,8.309258,-36.659288,4.44,Pup
70895,14.543629,-50.457157,4.44,Lup
95473,19.478427,24.664905,4.44,Vul
7869,1.690526,5.487613,4.45,Psc
13114,2.818169,-32.405898,4.45,For
24187,5.204973,-11.869219,4.45,Lep
29353,6.198999,14.208765,4.45,Ori
42283,8.645955,3.341435,4.45,Hya
44064,9.001505,-41.253605,4.45,Vel
51700,10.59314,-57.557636,4.45,Car
52481,10.763087,-80.540188,4.45,Cha
54921,11.277695,-3.651601,4.45,Leo
80729,16.535611,-21.46639,4.45,Oph
94352,19.259229,73.355468,4.45,Dra
95927,19.568153,7.378941,4.45,Aql
11542,2.484437,67.402474,4.46,Cas
18210,3.904862,-2.95473,4.46,Eri
24274,5.221523,2.861265,4.46,Ori
44773,9.147863,51.604648,4.46,UMa
54522,11.194302,-22.825847,4.46,Crt
58994,12.134788,-50.661278,4.46,Cen
80339,16.453067,-47.554786,4.46,Nor
112588,22.875427,-32.875504,4.46,PsA
12810,2.751715,-18.572563,4.47,Eri
15510,3.338989,29.048458,4.47,Ari
23069,4.975806,1.714016,4.47,Ori
30715,6.469503,-32.58007,4.47,CMa
31139,6.548396,7.332965,4.47,Mon
38847,7.970678,-49.244912,4.47,Pup
44471,9.085785,-72.602705,4.47,Car
46014,9.410906,26.182324,4.47,Leo
46873,9.580405,52.051477,4.47,UMa
57630,11.852419,-45.17347,4.47,Cen
71058,14.578,29.74513,4.47,Boo
72938,14.953055,-4.346462,4.47,Lib
104520,21.241337,10.006981,4.47,Equ
108765,22.101914,-39.543353,4.47,Gru
3496,0.74542,48.284364,4.48,Cas
18697,4.014946,-62.159284,4.48,Ret
20661,4.439094,15.618265,4.48,Tau
32492,6.79768,2.412159,4.48,Mon
49500,10.1323,-0.371637,4.48,Sex
75094,15.389625,-59.320787,4.48,Cir
80101,16.401718,-20.037327,4.48,Oph
113529,23.064615,3.820045,4.48,Psc
113757,23.111345,-23.743115,4.48,Aqr
9460,2.032644,70.90702,4.49,Cas
21195,4.55849,-29.766492,4.49,Eri
32164,6.733137,13.228017,4.49,Gem
34741,7.20935,-46.759305,4.49,Pup
38343,7.877402,-38.862812,4.49,Pup
49451,10.123821,35.244693,4.49,LMi
71536,14.678768,16.418324,4.49,Boo
96138,19.607372,50.221103,4.49,Cyg
103899,21.118797,-25.005853,4.49,Cap
106967,21.73571,28.742632,4.49,Cyg
116562,23.700779,1.780041,4.49,Psc
116605,23.712039,-14.544905,4.49,Aqr
117954,23.998594,-65.577132,4.49,Tuc
26529,5.653096,4.121467,4.5,Ori
27461,5.830451,-56.166663,4.5,Pic
42986,8.778487,-56.769776,4.5,Car
50532,10.348557,-56.04322,4.5,Vel
57392,11.799762,20.218931,4.5,Leo
67063,13.78771,17.456906,4.5,Boo
99554,20.262816,27.814242,4.5,Vul
104122,21.159902,-11.371693,4.5,Aqr
105698,21.478721,-21.80718,4.5,Cap
108939,22.139722,-32.988468,4.5,PsA
109408,22.231312,39.714927,4.5,Lac
111591,22.675233,44.276305,4.5,Lac
1470,0.305463,36.785224,4.51,And
5574,1.194342,30.089638,4.51,Psc
27414,5.819567,39.181071,4.51,Aur
46382,9.487423,-35.951335,4.51,Ant
47257,9.655839,-61.32806,4.51,Car
76616,15.692516,19.670401,4.51,Ser
98389,20.04696,67.873565,4.51,Dra
102002,20.733966,-51.920971,4.51,Ind
106381,21.618008,-19.466011,4.51,Cap
110492,22.455531,-64.966354,4.51,Tuc
117495,23.906398,57.499382,4.51,Cas
13028,2.79848,29.247118,4.52,Ari
65066,13.377211,-60.988393,4.52,Cen
65182,13.400128,-64.535668,4.52,Cen
69751,14.318498,-13.371095,4.52,Vir
73517,15.074098,26.947649,4.52,Boo
88835,18.187157,-45.954418,4.52,Tel
94881,19.362117,-15.955018,4.52,Sgr
102100,20.755878,57.579725,4.52,Cep
105798,21.499137,23.638838,4.52,Peg
110757,22.508128,43.123376,4.52,Lac
2479,0.525946,-62.965561,4.53,Tuc
3871,0.830234,41.078911,4.53,And
28342,6.00093,-3.074253,4.53,Ori
36990,7.622809,-34.96853,4.53,Pup
69261,14.224718,51.789965,4.53,Boo
85106,17.443856,-5.086596,4.53,Oph
86803,17.792674,-27.830788,4.53,Sgr
102258,20.790149,36.490717,4.53,Cyg
114208,23.20916,49.406207,4.53,And
24667,5.302935,33.371613,4.54,Aur
31339,6.584274,-22.964793,4.54,CMa
46643,9.533036,-1.184664,4.54,Hya
46819,9.570384,36.397558,4.54,LMi
46844,9.574703,69.830343,4.54,UMa
72432,14.856493,19.10046,4.54,Boo
74164,15.203692,-19.79171,4.54,Lib
75075,15.385931,-36.858489,4.54,Lup
97851,19.94912,-27.169899,4.54,Sgr
113783,23.116739,9.409492,4.54,Peg
115554,23.485915,12.760554,4.54,Peg
300,0.06233,-17.335988,4.55,Cet
16241,3.49854,58.87875,4.55,Cam
23540,5.07344,-35.482978,4.55,Cae
33607,7.001081,76.977408,4.55,Cam
36322,7.496606,12.006564,4.55,CMi
48265,9.868433,54.064332,4.55,UMa
76137,15.598126,-44.958389,4.55,Lup
79837,16.343939,-24.16932,4.55,Sco
88562,18.134716,-28.457093,4.55,Sgr
106776,21.698652,71.311417,4.55,Cep
110005,22.350428,46.536569,4.55,Lac
110263,22.408609,49.476392,4.55,Lac
13294,2.858566,35.059741,4.56,Per
18550,3.979095,-61.400185,4.56,Ret
27761,5.88879,27.612262,4.56,Tau
44572,9.108825,38.452215,4.56,Lyn
54789,11.253397,23.095502,4.56,Leo
70351,14.435619,-45.221424,4.56,Lup
85829,17.594332,-46.505684,4.56,Ara
102673,20.868801,27.096979,4.56,Vul
103859,21.110026,47.648403,4.56,Cyg
16829,3.618244,-40.274545,4.57,Eri
80221,16.423598,14.03327,4.57,Her
80232,16.426422,-23.447178,4.57,Oph
86347,17.698978,72.148843,4.57,Dra
92527,18.912468,22.645076,4.57,Her
93710,19.139156,-40.496703,4.57,CrA
97575,19.891026,24.079614,4.57,Vul
26172,5.589768,-4.838358,4.58,Ori
48237,9.861298,-46.54762,4.58,Vel
52317,10.725639,-60.566619,4.58,Car
64220,13.204892,-59.920579,4.58,Cen
67414,13.857205,64.723272,4.58,Dra
79164,16.205057,-27.926372,4.58,Sco
86019,17.630754,-8.118771,4.58,Oph
114887,23.343956,23.740337,4.58,Peg
3238,0.688766,-46.085007,4.59,Phe
17309,3.713908,-37.313518,4.59,Eri
17917,3.839302,71.332266,4.59,Cam
25409,5.447286,3.095674,4.59,Ori
42408,8.67024,64.327936,4.59,UMa
46376,9.485805,-2.768964,4.59,Hya
50413,10.326877,-55.029305,4.59,Vel
54591,11.210005,-60.317625,4.59,Car
77276,15.82657,26.068394,4.59,CrB
77604,15.893533,-25.327142,4.59,Sco
91639,18.739661,39.612721,4.59,Lyr
96162,19.611786,-24.883623,4.59,Sgr
117085,23.815427,-28.130268,4.59,Scl
20021,4.304056,50.295502,4.6,Per
49261,10.085408,-13.064626,4.6,Hya
53347,10.945289,-37.137765,4.6,Ant
71899,14.754017,16.96428,4.6,Boo
75272,15.422285,-38.73362,4.6,Lup
77524,15.877903,42.451518,4.6,Her
94786,19.344467,65.714531,4.6,Dra
441,0.088928,-5.707618,4.61,Psc
1363,0.284863,38.681636,4.61,And
8814,1.892597,3.187536,4.61,Psc
14781,3.188163,39.611582,4.61,Per
36044,7.445237,49.211527,4.61,Lyn
38985,7.997792,-18.399228,4.61,Pup
75987,15.569638,-10.064529,4.61,Lib
101148,20.565052,35.250852,4.61,Cyg
4412,0.944432,59.181056,4.62,Cas
18626,3.998745,-24.016215,4.62,Eri
23442,5.051596,21.589962,4.62,Tau
25858,5.532183,-7.301537,4.62,Ori
44696,9.134133,-25.858536,4.62,Pyx
54024,11.083619,7.336007,4.62,Leo
54143,11.109015,-62.424113,4.62,Car
56311,11.579355,-54.264091,4.62,Cen
62132,12.772981,-56.488815,4.62,Cru
62807,12.910889,-59.146701,4.62,Cru
80385,16.463385,-8.371731,4.62,Oph
87902,18.008058,-3.690269,4.62,Ser
90700,18.558383,-42.31251,4.62,CrA
92654,18.936995,4.203595,4.62,Ser
13880,2.986868,21.340429,4.63,Ari
37541,7.725663,-28.410885,4.63,Pup
38388,7.884344,-49.613044,4.63,Pup
42716,8.727882,-7.23373,4.63,Hya
45317,9.262522,-37.413144,4.63,Vel
61596,12.664594,-39.987302,4.63,Cen
66527,13.678967,54.681634,4.63,UMa
72972,14.959743,65.93246,4.63,UMi
77399,15.849652,-25.751295,4.63,Sco
78423,16.058931,-57.775064,4.63,Nor
90515,18.522896,-62.278302,4.63,Pav
92225,18.853348,59.388351,4.63,Dra
117763,23.962647,25.141401,4.63,Peg
18171,3.895195,-24.61223,4.64,Eri
22792,4.914924,10.150833,4.64,Ori
28645,6.065329,20.138452,4.64,Ori
67023,13.777604,-51.432766,4.64,Cen
76433,15.656299,36.635812,4.64,CrB
76593,15.686505,-44.661205,4.64,Lup
82118,16.830563,-10.783,4.64,Oph
84348,17.294517,37.291498,4.64,Her
88488,18.121767,8.733867,4.64,Oph
95289,19.441969,0.33857,4.64,Aql
101263,20.588482,14.674213,4.64,Del
111323,22.622899,51.545123,4.64,Lac
113559,23.069702,50.052091,4.64,And
12686,2.724198,27.707146,4.65,Ari
21220,4.564143,14.844424,4.65,Tau
23552,5.076153,15.404105,4.65,Ori
27821,5.901658,-63.089627,4.65,Dor
35266,7.30511,-36.733962,4.65,Pup
36412,7.511834,-30.962281,4.65,Pup
36811,7.589694,-28.369323,4.65,Pup
51047,10.456798,-57.638805,4.65,Car
58415,12.014553,6.614322,4.65,Vir
78400,16.053579,-49.229695,4.65,Nor
118632,9.511764,-40.465622,4.65,Vel
5559,1.190894,21.03465,4.66,Psc
8481,1.826418,-10.68641,4.66,Cet
31895,6.682961,9.895754,4.66,Mon
33215,6.927064,-20.136497,4.66,CMa
35110,7.276387,-27.881179,4.66,CMa
42687,8.721431,21.468501,4.66,Cnc
44498,9.093994,-70.538497,4.66,Car
53141,10.899648,43.189956,4.66,UMa
61547,12.654102,-7.995564,4.66,Vir
61819,12.709858,-48.813109,4.66,Cen
76469,15.662772,-34.411926,4.66,Lup
88293,18.083674,-29.580087,4.66,Sgr
89400,18.300886,-27.042641,4.66,Sgr
89856,18.394329,-8.934383,4.66,Sct
98232,20.018346,27.753573,4.66,Vul
5730,1.229152,24.583713,4.67,Psc
16203,3.489456,49.508948,4.67,Per
19761,4.248143,40.483671,4.67,Per
21630,4.654583,15.917977,4.67,Tau
28837,6.10259,-14.935254,4.67,Lep
40054,8.203535,17.647771,4.67,Cnc
44947,9.181941,63.513633,4.67,UMa
87856,18.000949,16.750919,4.67,Her
90315,18.486626,-14.565813,4.67,Sct
91633,18.738984,39.670123,4.67,Lyr
95799,19.539149,69.661175,4.67,Dra
103406,21.021517,-32.257767,4.67,Mic
7280,1.565528,59.23204,4.68,Cas
8909,1.915572,-67.647303,4.68,Hyi
9655,2.074844,-29.296819,4.68,For
13845,2.979352,39.662728,4.68,Per
43754,8.938686,-52.723475,4.68,Vel
47177,9.640913,4.649293,4.68,Hya
48889,10.003557,8.044223,4.68,Leo
51947,10.645337,31.976237,4.68,LMi
65798,13.532746,-6.255816,4.68,Vir
66025,13.57425,49.015973,4.68,CVn
79805,16.339119,-78.695745,4.68,Aps
96377,19.656279,30.153321,4.68,Cyg
106444,21.629197,-7.854201,4.68,Aqr
111857,22.726454,-18.830375,4.68,Aqr
20680,4.443437,14.713782,4.69,Tau
24753,5.318995,40.099051,4.69,Aur
37067,7.638346,-25.364804,4.69,Pup
37981,7.805608,-47.077722,4.69,Pup
39100,8.020371,-1.392608,4.69,Mon
51951,10.645834,-59.182997,4.69,Car
62075,12.76055,-60.981318,4.69,Cru
106795,21.701573,51.189622,4.69,Cyg
108526,22.055486,-56.785977,4.69,Ind
116023,23.584599,-42.615075,4.69,Phe
24866,5.340811,-21.239763,4.7,Lep
56464,11.611365,-9.802247,4.7,Crt
56753,11.670221,-34.74466,4.7,Hya
82419,16.899924,-42.362025,4.7,Sco
91441,18.704563,-9.052549,4.7,Sct
97755,19.930651,-26.299506,4.7,Sgr
104184,21.172361,10.131579,4.7,Equ
112756,22.906789,84.346177,4.7,Cep
115881,23.554618,-20.914504,4.7,Aqr
13920,2.99525,8.907365,4.71,Cet
16204,3.489558,-62.937527,4.71,Ret
22614,4.875545,14.250642,4.71,Ori
23638,5.091853,-57.472704,4.71,Dor
25673,5.49555,-1.092239,4.71,Ori
25919,5.545465,32.192022,4.71,Aur
45770,9.35822,-25.965439,4.71,Pyx
45894,9.386739,-28.833873,4.71,Pyx
57111,11.746049,-18.350674,4.71,Crt
63742,13.104642,-48.463289,4.71,Cen
67973,13.960809,-63.686696,4.71,Cen
97627,19.904134,8.461453,4.71,Aql
104802,21.298966,-32.172539,4.71,Mic
114013,23.165249,-22.457611,4.71,Aqr
6678,1.432208,68.130012,4.72,Cas
24983,5.362708,-0.382465,4.72,Ori
27569,5.850675,37.305573,4.72,Aur
29203,6.171642,-54.968645,4.72,Pic
39971,8.187863,-12.926999,4.72,Pup
46239,9.45511,-22.343783,4.72,Hya
50911,10.431895,33.79612,4.72,LMi
51291,10.505581,-71.992793,4.72,Car
51509,10.553865,40.42556,4.72,UMa
58693,12.072008,-63.165711,4.72,Cru
60017,12.345286,17.792868,4.72,Com
64639,13.292379,40.572608,4.72,CVn
78354,16.046634,46.036705,4.72,Her
84256,17.276857,-0.445297,4.72,Oph
106845,21.710973,-18.866323,4.72,Cap
11286,2.42706,50.278631,4.73,And
33115,6.910732,13.177827,4.73,Gem
39983,8.190526,-42.987278,4.73,Pup
53751,11.030465,-2.484585,4.73,Leo
78673,16.108176,-45.173185,4.73,Nor
78879,16.149529,36.490944,4.73,CrB
102714,20.877565,-8.983318,4.73,Aqr
2499,0.529539,54.522289,4.74,Cas
6179,1.324443,27.264059,4.74,Psc
11755,2.534786,-15.244677,4.74,Cet
12381,2.663326,-42.89167,4.74,Eri
15481,3.333129,65.652292,4.74,Cam
16300,3.510294,-5.075145,4.74,Eri
39790,8.150213,-61.302429,4.74,Car
42505,8.686982,-47.317125,4.74,Vel
44262,9.04242,67.629619,4.74,UMa
64720,13.306763,-18.311196,4.74,Vir
68971,14.165242,-53.438946,4.74,Cen
77426,15.85442,20.977919,4.74,Ser
87844,17.996543,-23.816133,4.74,Sgr
93248,19.051907,-42.095105,4.74,CrA
95752,19.529534,34.452968,4.74,Cyg
103300,20.997098,47.520951,4.74,Cyg
108528,22.055234,-2.155363,4.74,Aqr
116236,23.630827,-45.492351,4.74,Phe
34926,7.243928,-48.271927,4.75,Pup
57408,11.80403,-66.81491,4.75,Mus
67572,13.886817,-31.927612,4.75,Cen
69491,14.269439,51.367231,4.75,Boo
76644,15.699111,-19.678828,4.75,Lib
76709,15.711395,-34.710407,4.75,Lup
101285,20.593003,-60.581749,4.75,Pav
114727,23.3104,68.111445,4.75,Cep
2466,0.523594,-48.803514,4.76,Phe
13210,2.841255,-75.066947,4.76,Hyi
13254,2.850645,-21.004019,4.76,Eri
27681,5.874011,1.855134,4.76,Ori
29924,6.314105,69.319787,4.76,Cam
38788,7.961141,-30.33457,4.76,Pup
47387,9.688058,-23.591514,4.76,Hya
52219,10.703926,-64.466426,4.76,Car
55102,11.318864,38.185557,4.76,UMa
60299,12.400414,51.562257,4.76,CVn
63153,12.982068,17.409446,4.76,Com
65433,13.457546,-15.973578,4.76,Vir
67451,13.863188,34.44424,4.76,CVn
70041,14.376971,-58.459117,4.76,Cen
84710,17.366531,-67.770668,4.76,Aps
86219,17.673276,-49.415587,4.76,Ara
94408,19.270289,21.390428,4.76,Vul
106459,21.632007,62.08194,4.76,Cep
113794,23.118539,25.468259,4.76,Peg
3448,0.7365,-10.60955,4.77,Cet
14346,3.092338,56.705719,4.77,Per
26497,5.648079,-7.212829,4.77,Ori
32447,6.788842,8.037254,4.77,Mon
45620,9.329551,-11.974853,4.77,Hya
55959,11.505248,-3.003501,4.77,Leo
62785,12.905879,-9.538994,4.77,Vir
85939,17.615859,68.75797,4.77,Dra
88131,18.051367,-8.180349,4.77,Oph
90623,18.542923,57.045599,4.77,Dra
98448,20.059291,-37.940699,4.77,Sgr
99723,20.296445,38.03293,4.77,Cyg
99985,20.344393,-12.75908,4.77,Cap
100701,20.481004,-17.813687,4.77,Cap
112160,22.791378,83.15383,4.77,Cep
122,0.026616,-77.065724,4.78,Oct
4137,0.883471,-1.14426,4.78,Cet
9954,2.141454,37.859077,4.78,And
17545,3.767314,63.345047,4.78,Cam
20977,4.509342,16.194014,4.78,Tau
23177,4.998816,-12.537416,4.78,Eri
26134,5.584078,-6.002027,4.78,Ori
39734,8.140963,51.50667,4.78,Lyn
40159,8.224866,-35.899518,4.78,Pup
47623,9.736694,-27.769471,4.78,Ant
50422,10.328938,19.470914,4.78,Leo
60166,12.375087,25.84616,4.78,Com
64647,13.293412,5.469869,4.78,Vir
69881,14.345159,-45.18706,4.78,Lup
70083,14.384942,-27.754017,4.78,Hya
85494,17.523598,-23.962643,4.78,Oph
87024,17.83642,-40.090435,4.78,Sco
91737,18.757465,-64.871259,4.78,Pav
110025,22.355372,28.330529,4.78,Peg
110536,22.464312,4.695664,4.78,Peg
1166,0.243378,20.206702,4.79,Peg
9135,1.965478,23.596061,4.79,Ari
22626,4.877218,36.703187,4.79,Aur
